"DATE","tmax","tmin","rain","wind","relative_humidity","atm_trans","Kdown_direct","Kdown_diffuse","vpd"
1940-11-15,6.6,0.7,0.0024,4.73,0.77,0.47331,4863.6,3524.4,-999
1940-11-16,4.7,-0.6,3e-04,4.52,0.61,0.73721,10544.4,2415.6,-999
1940-11-17,9.5,-0.2,0,3.85,0.53,0.73317,10512,2275.2,-999
1940-11-18,11,1,0,3.19,0.65,0.73826,10454.4,2322,-999
1940-11-19,11.4,-0.5,0,1.41,0.77,0.72084,9903.6,2476.8,-999
1940-11-20,14.7,1.6,0,2.02,0.78,0.586,5644.8,4345.2,-999
1940-11-21,18.3,5.1,0,2.1,0.83,0.62218,6804,3726,-999
1940-11-22,21.1,10.7,0,2.2,0.86,0.51927,5644.8,3081.6,-999
1940-11-23,17.5,11.8,0,1.66,0.89,0.35569,2440.8,3495.6,-999
1940-11-24,17.4,11.2,0.0011,1.9,0.93,0.2,1137.6,2178,-999
1940-11-25,11.5,3,0,2.48,0.64,0.6911,8431.2,2952,-999
1940-11-26,6.7,0.4,0.0084,2.74,0.77,0.04575,0,748.8,-999
1940-11-27,7.8,1.6,0.0125,3.32,0.84,0.40539,2383.2,4212,-999
1940-11-28,3.4,-1.2,0,5.13,0.52,0.74186,9889.2,2109.6,-999
1940-11-29,10.6,-2,0,2.31,0.61,0.69412,8672.4,2491.2,-999
1940-11-30,12.9,0.4,0,2.94,0.76,0.61415,6505.2,3319.2,-999
1940-12-01,12.3,4.5,0,4.09,0.71,0.46577,3945.6,3466.8,-999
1940-12-02,5.4,-1,0,3.27,0.56,0.70903,8740.8,2487.6,-999
1940-12-03,2.9,-1.3,0,3.96,0.49,0.53397,3153.6,5263.2,-999
1940-12-04,4.4,-3.9,0,2.08,0.47,0.42553,1872,4806,-999
1940-12-05,8.2,0.2,0,3.4,0.72,0.42431,3056.4,3574.8,-999
1940-12-06,7.9,-1.4,0,2.47,0.68,0.69075,8150.4,2602.8,-999
1940-12-07,13.7,2,0,3.38,0.76,0.43958,3794.4,3024,-999
1940-12-08,9.5,3.8,0,3.74,0.72,0.69186,8391.6,2304,-999
1940-12-09,10,-1.2,0,2.04,0.69,0.69447,8445.6,2257.2,-999
1940-12-10,15.9,3.1,0,3.35,0.65,0.68095,7948.8,2516.4,-999
1940-12-11,14,2.2,0,2.13,0.83,0.6242,6379.2,3189.6,-999
1940-12-12,13.5,3.6,0,1.38,0.91,0.34246,2232,3006,-999
1940-12-13,15.6,10.2,0.0055,2.13,0.94,0.3252,1659.6,3304.8,-999
1940-12-14,12.3,3.1,0.0297,2.21,0.96,0.05787,3.6,878.4,-999
1940-12-15,3.9,1.9,0.0054,1.22,0.92,0.06505,50.4,939.6,-999
1940-12-16,11.6,3.1,0.0042,1.7,0.98,0.07057,14.4,1058.4,-999
1940-12-17,12.2,0,0,5.32,0.64,0.69128,8352,2149.2,-999
1940-12-18,7.8,-1.7,0,1.44,0.71,0.69423,8571.6,1969.2,-999
1940-12-19,8,0,0,0.89,0.71,0.56654,4834.8,3765.6,-999
1940-12-20,13.7,2.8,0.0011,1.36,0.8,0.39149,2149.2,3794.4,-999
1940-12-21,12.6,6.2,0,3.53,0.81,0.69639,8582.4,1994.4,-999
1940-12-22,14.1,-0.1,0,3.11,0.72,0.71865,9007.2,1915.2,-999
1940-12-23,11.7,-0.7,0,2.19,0.69,0.71345,8910,1944,-999
1940-12-24,7.9,-0.3,0,1.13,0.76,0.55656,4489.2,3988.8,-999
1940-12-25,9.6,4.9,0.0074,1.86,0.9,0.09391,18,1414.8,-999
1940-12-26,13,9.1,0.008,1.73,0.99,0.13801,169.2,1940.4,-999
1940-12-27,12,7.7,0.0027,1.79,0.99,0.12127,10.8,1846.8,-999
1940-12-28,13.3,10.2,0.0203,1.95,0.99,0.12636,234,1706.4,-999
1940-12-29,12.9,9,0.0094,2.86,0.88,0.37081,2667.6,3042,-999
1940-12-30,8.2,2.5,0,6.09,0.66,0.65036,7142.4,2901.6,-999
1940-12-31,11.2,0.6,0,3.33,0.64,0.67147,8071.2,2332.8,-999
1941-01-01,12.6,1,0,1.14,0.79,0.53671,3913.2,4402.8,-999
1941-01-02,11.1,3.2,0.0081,1.47,0.93,0.13127,72,1969.2,-999
1941-01-03,10.7,4.7,0.0077,2.15,0.93,0.25162,576,3351.6,-999
1941-01-04,6.8,-0.4,2e-04,4.62,0.62,0.69689,8661.6,2260.8,-999
1941-01-05,0.5,-3.5,0,4.5,0.39,0.72954,9439.2,2044.8,-999
1941-01-06,3.6,-5.9,0,2.62,0.37,0.69,8053.2,2858.4,-999
1941-01-07,4.9,-4.2,0,0.81,0.47,0.68982,8186.4,2775.6,-999
1941-01-08,8.2,-4.3,0,1.1,0.54,0.71922,9493.2,1994.4,-999
1941-01-09,9,-2.7,0,2.29,0.62,0.52236,5025.6,3362.4,-999
1941-01-10,4.5,-2.5,0,3.69,0.53,0.71029,8877.6,2592,-999
1941-01-11,3.7,-1.7,0,3.41,0.53,0.64854,7707.6,2826,-999
1941-01-12,9.2,-2.3,0,4.18,0.56,0.68738,8766,2466,-999
1941-01-13,9.6,0.8,0,4.35,0.62,0.68156,8463.6,2743.2,-999
1941-01-14,2.9,-1.5,0,1.84,0.77,0.30824,1832.4,3268.8,-999
1941-01-15,4.6,0,0,1.37,0.71,0.29884,1090.8,3888,-999
1941-01-16,2.8,-0.1,0.0169,1.67,0.98,0.0691,3.6,1155.6,-999
1941-01-17,10.9,1.8,0.0039,1.95,0.96,0.2067,270,3222,-999
1941-01-18,7.9,2.3,1e-04,2.67,0.86,0.25682,446.4,3924,-999
1941-01-19,3.6,-1.7,0,5.21,0.53,0.72023,9763.2,2584.8,-999
1941-01-20,4.8,-2.8,0,3.88,0.33,0.71852,10256.4,2156.4,-999
1941-01-21,9,-2.7,0,1.88,0.49,0.67346,8701.2,3024,-999
1941-01-22,11.8,-0.5,0,3.02,0.8,0.47408,3326.4,4993.2,-999
1941-01-23,11,6.9,8e-04,3.1,0.88,0.44319,3754.8,4086,-999
1941-01-24,7.2,2.4,0.0132,1.72,0.96,0.05227,0,932.4,-999
1941-01-25,9.3,0.3,1e-04,3.68,0.71,0.69186,9320.4,3124.8,-999
1941-01-26,7,-1.1,4e-04,1.64,0.79,0.34211,2383.2,3823.2,-999
1941-01-27,6.9,0.1,0.0024,1.8,0.86,0.27031,946.8,3999.6,-999
1941-01-28,4.2,-0.9,0,4.91,0.64,0.68315,9698.4,2912.4,-999
1941-01-29,4.9,-1.9,0,3.71,0.57,0.75946,11944.8,2199.6,-999
1941-01-30,10.3,-1.3,0,3.74,0.5,0.62777,8686.8,3110.4,-999
1941-01-31,3.4,0.6,0,4.52,0.67,0.47308,3978,4993.2,-999
1941-02-01,9.2,-1.2,0,3.17,0.61,0.69882,9907.2,3466.8,-999
1941-02-02,8.5,1.3,0,3.53,0.63,0.42493,3049.2,5158.8,-999
1941-02-03,4.2,-2.1,0,4.2,0.53,0.75815,12510,2271.6,-999
1941-02-04,4,-6.1,0,4.14,0.31,0.71154,10483.2,3520.8,-999
1941-02-05,7.4,-3.2,0,2.15,0.36,0.74542,12423.6,2386.8,-999
1941-02-06,12.3,-2.4,0,2.07,0.63,0.61057,7268.4,4978.8,-999
1941-02-07,8.4,0.9,0.0013,2.57,0.82,0.41756,3668.4,4788,-999
1941-02-08,2,-2.9,0,5.45,0.39,0.62359,7358.4,5392.8,-999
1941-02-09,3,-5.2,0,4.13,0.41,0.7433,12780,2566.8,-999
1941-02-10,6.1,-4.2,0,1.72,0.57,0.75545,13266,2484,-999
1941-02-11,11.8,-3.2,0,1.19,0.6,0.74624,13165.2,2545.2,-999
1941-02-12,13.6,-1.5,0,1.83,0.7,0.7444,13338,2487.6,-999
1941-02-13,8.2,-0.3,1e-04,1.93,0.8,0.32917,1692,5374.8,-999
1941-02-14,6.7,2.8,0.0164,2.4,0.96,0.08302,46.8,1753.2,-999
1941-02-15,7.7,-0.2,0,6.15,0.6,0.72841,13136.4,2811.6,-999
1941-02-16,6.1,-2.1,0,3.61,0.47,0.54561,7372.8,4690.8,-999
1941-02-17,7,0,0,3.75,0.65,0.62895,9813.6,4230,-999
1941-02-18,2.5,-4.7,0,6.11,0.3,0.78342,15058.8,2606.4,-999
1941-02-19,0.1,-7.2,0,4.74,0.27,0.77293,14821.2,2779.2,-999
1941-02-20,1.8,-8.4,0,4.95,0.23,0.78997,15462,2703.6,-999
1941-02-21,1.9,-5.8,0,5.04,0.34,0.77128,15271.2,2638.8,-999
1941-02-22,4.3,-4.9,0,4.97,0.41,0.75028,14770.8,2822.4,-999
1941-02-23,4.1,-5.9,0,5.64,0.42,0.77358,15562.8,2754,-999
1941-02-24,8.5,-3.4,0,2.37,0.41,0.67592,11336.4,4824,-999
1941-02-25,10.5,-1.4,0,2.07,0.55,0.66748,11098.8,5014.8,-999
1941-02-26,9,-1.7,0,2.25,0.57,0.68354,11671.2,4989.6,-999
1941-02-27,6.3,-1.1,0.0018,1.85,0.65,0.44193,4222.8,6652.8,-999
1941-02-28,1.3,-4.4,0.0017,5.63,0.55,0.63103,8596.8,7081.2,-999
1941-03-01,2.7,-10.3,0,7.47,0.32,0.78267,16426.8,3204,-999
1941-03-02,11.5,-4.5,0,3.55,0.28,0.75996,16164,3078,-999
1941-03-03,13.2,-0.8,0,3.05,0.65,0.44383,5590.8,5752.8,-999
1941-03-04,8.7,-0.9,0.0012,5.07,0.76,0.59503,9097.2,6253.2,-999
1941-03-05,6.5,-5.3,0,3.76,0.32,0.78463,17344.8,3085.2,-999
1941-03-06,9.8,-3.2,0,1.63,0.4,0.51839,5238,8384.4,-999
1941-03-07,3.5,-1.2,0.0188,2.76,0.73,0.06082,3.6,1609.2,-999
1941-03-08,4.6,-0.7,0.0216,1.84,0.9,0.18605,540,4438.8,-999
1941-03-09,4.7,-2.1,0.0023,4.68,0.78,0.75925,16779.6,3722.4,-999
1941-03-10,13,-7.4,0,2.54,0.62,0.6982,13262.4,5760,-999
1941-03-11,9.3,2.9,0.0039,4.23,0.68,0.72794,15606,4402.8,-999
1941-03-12,9.1,-0.4,0,4.49,0.45,0.77624,18187.2,3337.2,-999
1941-03-13,4.5,-1.4,0.0011,2.37,0.65,0.34261,1573.2,8010,-999
1941-03-14,7.6,-3,0.0031,2.96,0.61,0.77825,18558,3398.4,-999
1941-03-15,11.3,-2.9,0,2.29,0.5,0.59894,7934.4,9108,-999
1941-03-16,10,-0.2,0.0031,2,0.84,0.22457,1278,5166,-999
1941-03-17,8,-5.2,1e-04,5.13,0.54,0.78828,19220.4,3589.2,-999
1941-03-18,0.1,-11.4,0,6.3,0.28,0.80326,20026.8,3409.2,-999
1941-03-19,8.2,-5.1,0,4.39,0.26,0.76013,18943.2,3416.4,-999
1941-03-20,16.2,-1.6,0,3.03,0.47,0.75195,18824.4,3474,-999
1941-03-21,15.4,-0.2,0,1.9,0.69,0.7067,16837.2,4287.6,-999
1941-03-22,16.5,-1.2,0,1.23,0.65,0.74141,17978.4,4359.6,-999
1941-03-23,11.3,1.4,0.0013,1.76,0.74,0.45834,4341.6,9576,-999
1941-03-24,15.2,6.1,0.0045,1.66,0.81,0.39412,4910.4,7149.6,-999
1941-03-25,10.9,0,0,4.71,0.63,0.77899,20250,3769.2,-999
1941-03-26,14.4,-1.8,0,2.06,0.5,0.7144,15472.8,6721.2,-999
1941-03-27,13.6,1.8,8e-04,1.78,0.64,0.5321,7027.2,9626.4,-999
1941-03-28,13.2,2.3,0.0145,2.99,0.71,0.72542,18442.8,4428,-999
1941-03-29,6.9,-0.1,0,4.21,0.54,0.69549,15663.6,6422.4,-999
1941-03-30,10.9,-2,0,3.68,0.4,0.73805,17992.8,5612.4,-999
1941-03-31,14.5,-0.1,0,1.83,0.65,0.52398,7153.2,9723.6,-999
1941-04-01,13.7,4.8,0.003,1.65,0.78,0.38351,5184,7254,-999
1941-04-02,16.8,6.2,0,3.78,0.67,0.71461,18500.4,4834.8,-999
1941-04-03,15.1,2.2,0,2.29,0.58,0.72877,19461.6,4496.4,-999
1941-04-04,10.8,6.1,0.0071,2.3,0.81,0.12924,378,3898.8,-999
1941-04-05,16.1,5.7,0.0095,1.94,0.92,0.33742,4435.2,6804,-999
1941-04-06,12.5,6.7,0,4.87,0.77,0.43137,6717.6,7743.6,-999
1941-04-07,14.9,4,0,1.64,0.72,0.47924,8193.6,7974,-999
1941-04-08,17,5.2,0,1.73,0.71,0.66037,16362,6055.2,-999
1941-04-09,19.1,3.8,0,1.78,0.69,0.64022,14842.8,7023.6,-999
1941-04-10,18.4,5.8,0.0065,1.79,0.83,0.48782,8319.6,8442,-999
1941-04-11,18.2,4.2,0.0045,1.47,0.89,0.52588,11358,6818.4,-999
1941-04-12,20.6,7.7,0.0033,1.03,0.82,0.5365,11721.6,6930,-999
1941-04-13,24.7,6.9,0,1.72,0.72,0.69273,19468.8,4752,-999
1941-04-14,25.5,9.6,0,2.96,0.68,0.7163,20286,4899.6,-999
1941-04-15,25.1,11.2,0,2.64,0.68,0.65107,14702.4,8316,-999
1941-04-16,23.4,13.4,1e-04,1.94,0.72,0.41017,4730.4,9849.6,-999
1941-04-17,25.5,11.9,0.0015,2.31,0.77,0.57654,13816.8,6786,-999
1941-04-18,22.8,14.8,0.009,1.31,0.91,0.35357,5446.8,7254,-999
1941-04-19,26.4,12,7e-04,1.86,0.85,0.57341,14547.6,6156,-999
1941-04-20,27.5,15.1,0,3.4,0.68,0.65716,16308,7538.4,-999
1941-04-21,23.1,12,0,3.64,0.56,0.72107,21344.4,4950,-999
1941-04-22,17.3,8.6,0,3.09,0.54,0.65748,15508.8,8582.4,-999
1941-04-23,13.2,8.2,0.0079,1.87,0.76,0.16321,1299.6,4708.8,-999
1941-04-24,12.1,10,0.0277,1.37,0.98,0.05208,3.6,1922.4,-999
1941-04-25,15,8.5,0.0066,1.75,0.85,0.32344,5356.8,6660,-999
1941-04-26,17.5,8.8,0.0013,1.06,0.88,0.43045,9471.6,6591.6,-999
1941-04-27,18.2,4.7,0,2.76,0.57,0.76285,24372,4219.2,-999
1941-04-28,20.1,4.2,0,2,0.59,0.75619,24202.8,4258.8,-999
1941-04-29,21.7,5.9,0,1.4,0.7,0.74116,23698.8,4312.8,-999
1941-04-30,24.1,7.6,0,1.49,0.66,0.71995,22237.2,5083.2,-999
1941-05-01,22.8,9.9,0,2.36,0.69,0.60872,14302.8,8888.4,-999
1941-05-02,21.5,10.3,9e-04,3.09,0.64,0.64233,19051.2,5515.2,-999
1941-05-03,16.5,6.9,0,2.6,0.55,0.76229,24850.8,4413.6,-999
1941-05-04,23,4.5,0,1.54,0.63,0.74445,24152.4,4532.4,-999
1941-05-05,24.5,10.9,3e-04,3.06,0.75,0.59218,17571.6,5328,-999
1941-05-06,26.2,12.4,0,2.61,0.74,0.63974,18378,6447.6,-999
1941-05-07,23.4,13.9,0.0023,2.89,0.74,0.34596,4532.4,8938.8,-999
1941-05-08,24.2,15,0,2.72,0.74,0.6654,19670.4,6325.2,-999
1941-05-09,19.1,12.4,0,4,0.62,0.65912,19123.2,6710.4,-999
1941-05-10,16,8.2,0,4.97,0.6,0.71684,22503.6,5680.8,-999
1941-05-11,16.4,6.2,0,3.64,0.56,0.67467,20034,6573.6,-999
1941-05-12,16.1,6.9,0,2.55,0.63,0.4597,9417.6,8766,-999
1941-05-13,17.2,7,0.002,1.76,0.68,0.55257,13388.4,8532,-999
1941-05-14,21.3,5.6,0,2.31,0.56,0.65835,17740.8,8449.2,-999
1941-05-15,26.1,9.8,3e-04,2.21,0.64,0.54222,13561.2,8067.6,-999
1941-05-16,27.6,17.7,0,4.18,0.61,0.58498,14256,9140.4,-999
1941-05-17,25.4,16.3,8e-04,3.64,0.75,0.47423,9723.6,9291.6,-999
1941-05-18,22.3,10.6,0,3.14,0.6,0.74595,25268.4,4716,-999
1941-05-19,26.2,8,0,1.46,0.62,0.73255,24721.2,4795.2,-999
1941-05-20,29.9,11.2,0,1.29,0.6,0.74085,25351.2,4568.4,-999
1941-05-21,31.1,13.1,0,1.23,0.67,0.69322,22921.2,5137.2,-999
1941-05-22,32.4,16.2,0,1.83,0.61,0.73664,25354.8,4525.2,-999
1941-05-23,30.5,15.6,0,2.74,0.6,0.65727,21603.6,5112,-999
1941-05-24,23.7,13.1,0,3.97,0.56,0.74453,25603.2,4719.6,-999
1941-05-25,23.6,8.3,0,2.3,0.49,0.75282,25956,4762.8,-999
1941-05-26,29.4,12.9,2e-04,2.81,0.61,0.63757,20210.4,5853.6,-999
1941-05-27,30.6,17.4,2e-04,2.91,0.65,0.586,17514,6483.6,-999
1941-05-28,32.3,17.9,0,1.92,0.66,0.62591,17251.2,8424,-999
1941-05-29,32.9,18.3,0,2.73,0.57,0.59994,13784.4,10864.8,-999
1941-05-30,28.8,19.3,0.0022,2.05,0.66,0.45555,8600.4,10144.8,-999
1941-05-31,20.3,15.9,0.0113,1.79,0.95,0.10326,18,4237.2,-999
1941-06-01,27.3,17,0.0045,2.05,0.85,0.48384,13039.2,6926.4,-999
1941-06-02,27,18.4,0.0069,1.8,0.87,0.40967,6861.6,10065.6,-999
1941-06-03,21,15.2,0.0245,2.07,0.96,0.09894,57.6,4035.6,-999
1941-06-04,26.3,15.1,0.0148,1.96,0.93,0.29788,4359.6,7977.6,-999
1941-06-05,21.9,15,2e-04,5.75,0.73,0.4996,10281.6,10432.8,-999
1941-06-06,26.1,12.1,0,1.87,0.7,0.73009,25221.6,5079.6,-999
1941-06-07,27.6,16.1,0,2.42,0.69,0.53989,15174,7254,-999
1941-06-08,27,18.3,0.006,2.68,0.78,0.36357,4381.2,10735.2,-999
1941-06-09,26.8,19.6,0.006,2.35,0.82,0.41788,9842.4,7545.6,-999
1941-06-10,23.1,18.3,0.0114,1.06,0.95,0.23663,2361.6,7491.6,-999
1941-06-11,21.6,15.6,0.013,1.49,0.87,0.24987,2386.8,8024.4,-999
1941-06-12,20,14.2,0.0086,1.55,0.96,0.17149,579.6,6570,-999
1941-06-13,22.8,16.8,0.0238,1.49,0.98,0.17244,1123.2,6069.6,-999
1941-06-14,26.8,14.8,0.0055,1.85,0.86,0.55706,16668,6577.2,-999
1941-06-15,23.9,15.2,0.0031,2.04,0.82,0.52366,15145.2,6714,-999
1941-06-16,23.3,15.8,0,3.63,0.72,0.51799,12153.6,9475.2,-999
1941-06-17,23.6,13.6,1e-04,2.23,0.73,0.51797,14338.8,7293.6,-999
1941-06-18,24.6,13,0,2.58,0.72,0.57038,15908.4,7916.4,-999
1941-06-19,27.3,13.1,0,1.5,0.74,0.59516,17190,7671.6,-999
1941-06-20,28.5,17.3,0,1.15,0.73,0.55397,14932.8,8208,-999
1941-06-21,29.5,16.3,0,1.53,0.72,0.62132,19443.6,6508.8,-999
1941-06-22,28.9,18.2,0,1.16,0.7,0.54736,15332.4,7527.6,-999
1941-06-23,25.3,19.7,0.0121,1.29,0.94,0.2558,2188.8,8492.4,-999
1941-06-24,27.7,18.1,0.0126,1.35,0.91,0.40369,8258.4,8593.2,-999
1941-06-25,26.6,17,9e-04,1.71,0.86,0.49658,12938.4,7783.2,-999
1941-06-26,27.7,19.4,1e-04,1.97,0.79,0.54607,13539.6,9237.6,-999
1941-06-27,27.3,18.1,0.0041,1.64,0.84,0.4441,9871.2,8643.6,-999
1941-06-28,26.4,20.2,0.0059,1.15,0.93,0.36478,6220.8,8978.4,-999
1941-06-29,32,20.2,0.0036,1.78,0.89,0.53895,14810.4,7632,-999
1941-06-30,28.6,20.7,0.0051,1.73,0.9,0.4433,9680.4,8766,-999
1941-07-01,30.9,20.6,0.008,1.69,0.91,0.48486,11131.2,9028.8,-999
1941-07-02,28.1,22.7,0.0258,1.95,0.93,0.31482,4294.8,8784,-999
1941-07-03,27.7,21.1,0.0129,1.75,0.92,0.37097,6318,9079.2,-999
1941-07-04,25.2,20.2,0.0085,2.1,0.9,0.29693,2674.8,9637.2,-999
1941-07-05,21.6,18.2,0.0176,1.81,0.96,0.09639,61.2,3931.2,-999
1941-07-06,23.9,18.1,0.0236,1.96,0.98,0.18856,2016,5785.2,-999
1941-07-07,24.9,20.7,0.0047,2.75,0.92,0.30761,3704.4,9007.2,-999
1941-07-08,28.4,19.6,7e-04,2.43,0.87,0.45089,10123.2,8485.2,-999
1941-07-09,27.5,17.4,0,2.1,0.74,0.68856,22424.4,5954.4,-999
1941-07-10,29,17.4,0.004,0.89,0.78,0.50602,13806,7020,-999
1941-07-11,30.1,19.3,0.0075,1.26,0.89,0.40262,6879.6,9666,-999
1941-07-12,30.1,20.2,0.0067,1.4,0.87,0.48898,10706.4,9356.4,-999
1941-07-13,26.9,20,0.0032,1.62,0.92,0.36938,6973.2,8157.6,-999
1941-07-14,24.7,20.4,0.0054,2.58,0.91,0.27159,4017.6,7088.4,-999
1941-07-15,24.7,19.1,0.0018,2.35,0.9,0.21634,914.4,7916.4,-999
1941-07-16,25.1,19.9,0.0129,1.5,0.91,0.25394,2901.6,7444.8,-999
1941-07-17,28.8,19.1,0.0033,1.49,0.87,0.47886,11790,7682.4,-999
1941-07-18,30.2,18.7,0.0011,1.3,0.84,0.50502,12913.2,7581.6,-999
1941-07-19,29.4,21.3,0.0101,2.98,0.81,0.47141,10958.4,8132.4,-999
1941-07-20,28.2,20.3,0.0011,1.76,0.75,0.65712,20584.8,5968.8,-999
1941-07-21,28.2,17.1,0,1.26,0.7,0.67816,21751.2,5590.8,-999
1941-07-22,27,16.7,0,1.82,0.74,0.57654,15040.8,8150.4,-999
1941-07-23,28.4,18,8e-04,1.28,0.78,0.60754,18133.2,6246,-999
1941-07-24,26.4,18.3,0.0099,0.82,0.93,0.39968,5929.2,10069.2,-999
1941-07-25,27.9,19.5,0.0027,0.75,0.89,0.4713,10126.8,8690.4,-999
1941-07-26,31.4,20.4,0,1.28,0.82,0.5936,17229.6,6408,-999
1941-07-27,33.5,21.7,0.0015,1.1,0.82,0.57736,16491.6,6436.8,-999
1941-07-28,33.5,22.2,2e-04,1.86,0.85,0.59517,16736.4,6832.8,-999
1941-07-29,31.6,23.6,0.004,2.05,0.81,0.52942,13795.2,7110,-999
1941-07-30,32.8,21.4,0.0011,1.39,0.86,0.5897,16495.2,6721.2,-999
1941-07-31,32.2,23.2,5e-04,2.44,0.83,0.51033,12567.6,7462.8,-999
1941-08-01,31.3,23.2,0,2.31,0.77,0.53364,14360.4,6519.6,-999
1941-08-02,31.5,22.3,0,2.07,0.72,0.61991,18392.4,5785.2,-999
1941-08-03,29.5,21.8,1e-04,1.92,0.7,0.50999,12589.2,7236,-999
1941-08-04,26,20.6,0.0132,1.24,0.88,0.35496,5623.2,8128.8,-999
1941-08-05,30,20,6e-04,0.96,0.84,0.54511,14097.6,6948,-999
1941-08-06,30.7,20.1,2e-04,1.41,0.77,0.61555,18104.4,5576.4,-999
1941-08-07,28,20.2,0,1.66,0.77,0.50049,10238.4,8946,-999
1941-08-08,31.7,19.1,1e-04,1.26,0.77,0.60464,17326.8,5763.6,-999
1941-08-09,31.6,18.1,0,2.32,0.67,0.59674,17409.6,5292,-999
1941-08-10,31,22.4,0,2.44,0.68,0.69559,21758.4,4600.8,-999
1941-08-11,31.9,18.9,0,1.75,0.67,0.63762,18853.2,5212.8,-999
1941-08-12,32.5,21.7,0.0017,3.12,0.75,0.59866,16714.8,5788.8,-999
1941-08-13,26.3,17.5,7e-04,2.38,0.6,0.72753,22734,4500,-999
1941-08-14,26.6,14,0,1.9,0.71,0.55274,13111.2,7491.6,-999
1941-08-15,29.5,18.3,0.001,2.37,0.78,0.41032,6051.6,9176.4,-999
1941-08-16,29.2,21.3,0,3.05,0.77,0.62768,17848.8,5342.4,-999
1941-08-17,26.8,15.4,0,2.05,0.6,0.73154,22507.2,4399.2,-999
1941-08-18,28.7,15.9,0,1.09,0.67,0.59137,15426,6224.4,-999
1941-08-19,28.6,21.6,0.0165,3.13,0.85,0.45032,8949.6,7459.2,-999
1941-08-20,23.3,19.1,0.0041,2.03,0.86,0.25653,4129.2,5173.2,-999
1941-08-21,26.1,18.6,1e-04,1.62,0.75,0.48845,9846,7779.6,-999
1941-08-22,27.1,18.1,0.0055,1.1,0.84,0.33438,4698,7308,-999
1941-08-23,27.9,18.4,0,1.31,0.83,0.46479,10051.2,6552,-999
1941-08-24,29.4,19,0.0149,1.11,0.87,0.50297,11383.2,6490.8,-999
1941-08-25,28.3,19.5,0.014,2.39,0.9,0.43364,7311.6,8017.2,-999
1941-08-26,30.3,21.5,2e-04,2.66,0.8,0.57584,14040,6206.4,-999
1941-08-27,27.1,22.3,0,3.19,0.74,0.60279,15166.8,5911.2,-999
1941-08-28,23.7,18.5,0.0011,1.86,0.75,0.27042,3330,6073.2,-999
1941-08-29,23.8,16.9,1e-04,1.52,0.81,0.36255,4402.8,8132.4,-999
1941-08-30,28,17,1e-04,1.11,0.8,0.5987,14475.6,6105.6,-999
1941-08-31,30.2,18.4,0,1.92,0.78,0.62435,16196.4,5140.8,-999
1941-09-01,32.1,20.4,0,2.33,0.75,0.67525,18486,4453.2,-999
1941-09-02,28.7,20,0.0022,1.73,0.84,0.5011,10191.6,6728.4,-999
1941-09-03,24.9,20.9,0.006,1.36,0.93,0.21241,1022.4,6105.6,-999
1941-09-04,29.2,22.2,0.0154,1.11,0.9,0.51816,11091.6,6188.4,-999
1941-09-05,30.6,20.5,0.002,2.2,0.85,0.56047,12740.4,5832,-999
1941-09-06,28,20.2,0,3.37,0.69,0.71904,19357.2,4316.4,-999
1941-09-07,29.2,17.9,0,2.46,0.73,0.57134,12106.8,6580.8,-999
1941-09-08,30.3,20.2,0,1.39,0.81,0.61526,14626.8,5364,-999
1941-09-09,32.6,21.2,3e-04,1.47,0.72,0.6239,15670.8,4464,-999
1941-09-10,31.4,20.7,0,1.57,0.72,0.57967,11815.2,6764.4,-999
1941-09-11,26.5,20,0,2.72,0.7,0.65768,15008.4,5925.6,-999
1941-09-12,21.5,12.7,0,2.16,0.6,0.73386,19112.4,4082.4,-999
1941-09-13,21.9,9.9,0,1.81,0.61,0.7304,18331.2,4590,-999
1941-09-14,23.9,10,0,1.98,0.71,0.71595,17942.4,4363.2,-999
1941-09-15,26.1,13.5,0,1.38,0.66,0.7353,18892.8,3848.4,-999
1941-09-16,26.7,17.1,0,1.64,0.73,0.51422,9241.2,6544.8,-999
1941-09-17,29.7,17.1,0,1.35,0.75,0.62704,14306.4,4798.8,-999
1941-09-18,26.9,17.3,0,1.95,0.73,0.49849,8712,6361.2,-999
1941-09-19,23.5,13.5,0,2.3,0.59,0.72935,17992.8,3891.6,-999
1941-09-20,21.1,13.2,0,2.59,0.67,0.51704,9014.4,6379.2,-999
1941-09-21,22.3,11.3,0,1.95,0.7,0.62388,13183.2,5245.2,-999
1941-09-22,25,11.3,0,2.03,0.68,0.73466,17622,3906,-999
1941-09-23,29.9,10.5,0,1.53,0.63,0.75275,18342,3538.8,-999
1941-09-24,28.2,13.1,0,1.96,0.66,0.7212,17125.2,3668.4,-999
1941-09-25,22.7,14.1,0.0036,2.46,0.81,0.20118,792,4960.8,-999
1941-09-26,23.1,16.2,0.0013,1.66,0.87,0.33641,4672.8,4867.2,-999
1941-09-27,22.8,16.6,1e-04,1.5,0.71,0.35513,4575.6,5410.8,-999
1941-09-28,28.5,14.5,0,2.17,0.66,0.72031,16315.2,3769.2,-999
1941-09-29,24.7,17.8,3e-04,3.03,0.6,0.59056,11916,4410,-999
1941-09-30,24.6,14.3,0,2.27,0.63,0.61342,12171.6,4640.4,-999
1941-10-01,31.1,18.8,0,2.68,0.69,0.6396,13420.8,3956.4,-999
1941-10-02,26.6,18.2,0,1.44,0.72,0.48992,7239.6,5954.4,-999
1941-10-03,27.7,15.8,0,2.42,0.72,0.6061,10310.4,5868,-999
